"RFID","Date","Time","Feeder","Antenna","Site"
"0110170A5E","06/21/2019","20:05:51","BFT1",2,"Kiawah"
"0110170A5E","06/21/2019","20:06:00","BFT1",2,"Kiawah"
"0110170A5E","06/21/2019","20:06:10","BFT1",2,"Kiawah"
"0110170A5E","06/21/2019","20:06:19","BFT1",2,"Kiawah"
"0110170A5E","06/21/2019","20:06:28","BFT1",2,"Kiawah"
"0110170A5E","06/21/2019","20:06:37","BFT1",2,"Kiawah"
"0110170A5E","06/21/2019","20:06:46","BFT1",2,"Kiawah"
"0110170A5E","06/21/2019","20:06:55","BFT1",2,"Kiawah"
"0110170A5E","06/21/2019","20:07:06","BFT1",2,"Kiawah"
"0110170A5E","06/21/2019","20:07:24","BFT1",2,"Kiawah"
"0110170A5E","06/21/2019","20:07:32","BFT1",2,"Kiawah"
"0110170A5E","06/21/2019","20:07:41","BFT1",2,"Kiawah"
"0110170A5E","06/21/2019","20:07:50","BFT1",2,"Kiawah"
"0110170A5E","06/21/2019","20:07:59","BFT1",2,"Kiawah"
"0110170A5E","06/21/2019","20:08:09","BFT1",2,"Kiawah"
"0110170A5E","06/21/2019","20:08:18","BFT1",2,"Kiawah"
"0110170A5E","06/21/2019","20:08:27","BFT1",2,"Kiawah"
"0110170A5E","06/21/2019","20:08:36","BFT1",2,"Kiawah"
"0110170A5E","06/21/2019","20:31:01","BFT1",2,"Kiawah"
"0110170A5E","06/21/2019","20:31:10","BFT1",2,"Kiawah"
"0110170A5E","06/21/2019","20:31:19","BFT1",2,"Kiawah"
"0110170A5E","06/21/2019","20:31:36","BFT1",2,"Kiawah"
"0110170A5E","06/21/2019","20:31:51","BFT1",2,"Kiawah"
"0110170A5E","06/21/2019","20:32:15","BFT1",2,"Kiawah"
"0110170A5E","06/21/2019","22:44:20","BFT1",1,"Kiawah"
"0110174730","06/22/2019","15:44:57","BFT1",2,"Kiawah"
"0110174730","06/22/2019","15:45:16","BFT1",2,"Kiawah"
"0110174730","06/22/2019","15:45:27","BFT1",2,"Kiawah"
"0110170A5E","06/22/2019","22:01:17","BFT1",2,"Kiawah"
"0110170A5E","06/22/2019","22:01:26","BFT1",2,"Kiawah"
"0110170A5E","06/22/2019","22:01:43","BFT1",2,"Kiawah"
"0110170A5E","06/22/2019","22:02:00","BFT1",2,"Kiawah"
