"RFID","Date","Time","Feeder","Antenna","Site"
"01103F7A4F","05/31/2019","09:20:10","CC3",1,"Challenge_course"
"01103F7A4F","05/31/2019","10:54:02","CC3",1,"Challenge_course"
"01103F7A4F","05/31/2019","10:54:11","CC3",1,"Challenge_course"
"01103F7A4F","05/31/2019","10:54:20","CC3",2,"Challenge_course"
"01103F7A4F","05/31/2019","11:33:28","CC3",1,"Challenge_course"
"01103F7A4F","05/31/2019","11:56:26","CC3",2,"Challenge_course"
"01103F8549","05/31/2019","12:34:13","CC3",2,"Challenge_course"
"01103F7A4F","05/31/2019","14:31:25","CC3",2,"Challenge_course"
"01103F7A4F","05/31/2019","14:31:53","CC3",2,"Challenge_course"
"01103F7A4F","05/31/2019","14:32:08","CC3",2,"Challenge_course"
"01103F7A4F","05/31/2019","14:32:44","CC3",2,"Challenge_course"
"01103F7A4F","05/31/2019","15:19:03","CC3",2,"Challenge_course"
"01103F7A4F","05/31/2019","15:19:32","CC3",2,"Challenge_course"
"01103F7A4F","05/31/2019","15:19:41","CC3",2,"Challenge_course"
"01103F7A4F","05/31/2019","15:19:51","CC3",2,"Challenge_course"
"01103F7A4F","05/31/2019","15:20:03","CC3",2,"Challenge_course"
"01103F7A4F","05/31/2019","15:24:32","CC3",2,"Challenge_course"
"01103F7A4F","05/31/2019","15:28:31","CC3",2,"Challenge_course"
"01103F7A4F","05/31/2019","15:54:37","CC3",2,"Challenge_course"
"01103F7A4F","05/31/2019","15:55:20","CC3",2,"Challenge_course"
"01103F7A4F","05/31/2019","15:56:02","CC3",2,"Challenge_course"
"01103F7A4F","05/31/2019","15:56:37","CC3",2,"Challenge_course"
"01103F7A4F","05/31/2019","15:56:52","CC3",2,"Challenge_course"
"011016C4FB","06/01/2019","01:14:59","CC3",2,"Challenge_course"
"011016C4FB","06/01/2019","01:15:18","CC3",2,"Challenge_course"
"01103F7A4F","06/01/2019","02:29:30","CC3",2,"Challenge_course"
"01103F7A4F","06/01/2019","02:29:49","CC3",2,"Challenge_course"
"01103F7A4F","06/01/2019","02:29:58","CC3",2,"Challenge_course"
"01103F7A4F","06/01/2019","02:30:09","CC3",2,"Challenge_course"
"01103F7A4F","06/01/2019","02:30:20","CC3",2,"Challenge_course"
"01103F7A4F","06/01/2019","02:30:31","CC3",2,"Challenge_course"
